,Date,No_calls_Offered,Year,Week,Day,WeekDay,Month,SpecialDay,Weekend,isHoliday,key,tmax,tmin,prec
1337,2015-11-29,760.534035704308,2015,48,29,6,11,1,1,0,5.1,47.201923,33.04327,0.10004811
1338,2015-11-30,4584.272715551128,2015,49,30,0,11,1,0,0,5.1,47.91827,33.78846,0.12519234
1339,2015-12-01,6567.366201448548,2015,49,1,1,12,1,0,0,5.0,50.298077,35.509617,0.18870188
1340,2015-12-02,4975.821200649225,2015,49,2,2,12,1,0,0,5.0,50.816425,34.536232,0.12053139
1341,2015-12-03,3461.8755186850735,2015,49,3,3,12,1,0,0,5.0,50.317307,32.16827,0.07475963
1342,2015-12-04,905.2725554034533,2015,49,4,4,12,0,0,0,5.0,52.565216,31.705315,0.059082128
1343,2015-12-05,4033.812802120547,2015,49,5,5,12,0,1,0,5.0,53.75,33.22596,0.032596156
1344,2015-12-06,3403.216406920424,2015,49,6,6,12,0,1,0,5.0,55.60577,33.682693,0.03548077
1345,2015-12-07,762.0881787368999,2015,50,7,0,12,0,0,0,5.0,56.29952,35.444443,0.097922705
1346,2015-12-08,3528.2055252045147,2015,50,8,1,12,0,0,0,5.0,57.885166,36.94737,0.05827751
1347,2015-12-09,1367.674755416332,2015,50,9,2,12,0,0,0,5.0,60.258373,38.36842,0.041244026
1348,2015-12-10,4198.243280415506,2015,50,10,3,12,0,0,0,5.0,61.023922,40.89952,0.07110048
1349,2015-12-11,2846.1984722985267,2015,50,11,4,12,0,0,0,5.0,59.442307,42.173077,0.040192313
1350,2015-12-12,1232.1236512685898,2015,50,12,5,12,0,1,0,5.0,58.60287,44.23445,0.10822967
1351,2015-12-13,717.296136571644,2015,50,13,6,12,0,1,0,5.0,58.885166,43.770336,0.4400956
1352,2015-12-14,3595.137444095502,2015,51,14,0,12,0,0,0,5.0,56.44976,40.942585,0.23799042
1353,2015-12-15,3367.572976483973,2015,51,15,1,12,0,0,0,5.0,52.598087,37.095695,0.041818194
1354,2015-12-16,2977.779973324656,2015,51,16,2,12,0,0,0,5.0,52.1875,33.841347,0.11091351
1355,2015-12-17,2661.667365685121,2015,51,17,3,12,0,0,0,5.0,47.79904,31.976076,0.23545454
1356,2015-12-18,2701.648080921622,2015,51,18,4,12,0,0,0,5.0,45.23077,27.33173,0.08177888
1357,2015-12-19,1268.986845762537,2015,51,19,5,12,0,1,0,5.0,45.607655,25.942583,0.018947367
1358,2015-12-20,674.9487569597098,2015,51,20,6,12,0,1,0,5.0,49.85096,30.798077,0.03081732
1359,2015-12-21,3239.325946158115,2015,52,21,0,12,0,0,0,5.0,52.783653,37.22596,0.23052882
1360,2015-12-22,3038.0690966718785,2015,52,22,1,12,0,0,0,5.0,54.880383,40.330143,0.23679425
1361,2015-12-23,2576.159574561015,2015,52,23,2,12,0,0,0,5.0,57.302883,42.057693,0.4205289
1362,2015-12-24,1353.3566274148936,2015,52,24,3,12,0,0,0,5.0,55.14423,39.58654,0.18322116
1363,2015-12-25,686.4522528523976,2015,52,25,4,12,0,0,1,5.0,52.708134,38.23445,0.16239236
1364,2015-12-26,626.8315597760986,2015,52,26,5,12,0,1,0,5.0,51.636364,37.32536,0.23564589
1365,2015-12-27,650.2720628714404,2015,52,27,6,12,0,1,0,5.0,49.177032,33.679424,0.3690909
1366,2015-12-28,3513.420917421967,2015,53,28,0,12,1,0,0,5.0,44.759617,30.538462,0.36105764
1367,2015-12-29,3565.2490036569197,2015,53,29,1,12,1,0,0,5.0,43.473682,31.248804,0.13392349
1368,2015-12-30,3330.168147186677,2015,53,30,2,12,1,0,0,5.0,42.8756,31.181818,0.16851674
1369,2015-12-31,2003.9630938614798,2015,53,31,3,12,1,0,0,5.0,41.61836,28.299517,0.03806764
1370,2016-01-01,608.1735948114781,2016,53,1,4,1,1,0,1,4.8,41.048077,26.865385,0.02081731
1371,2016-01-02,3094.963670278886,2016,53,2,5,1,1,1,0,4.8,42.14354,25.425837,0.012200957
1372,2016-01-03,3134.6351119785036,2016,53,3,6,1,1,1,0,4.8,42.66346,26.182692,0.026009616
1373,2016-01-04,3036.8330167243917,2016,1,4,0,1,0,0,0,4.8,39.26923,22.942308,0.026538465
1374,2016-01-05,725.8256189126206,2016,1,5,1,1,0,0,0,4.8,39.813396,22.770334,0.07052633
1375,2016-01-06,3390.3047942410535,2016,1,6,2,1,0,0,0,4.8,43.607655,27.081339,0.07330145
1376,2016-01-07,3373.767358544229,2016,1,7,3,1,0,0,0,4.8,46.0,32.263157,0.10688999
1377,2016-01-08,4066.492371803214,2016,1,8,4,1,0,0,0,4.8,45.301434,32.708134,0.10315794
1378,2016-01-09,3148.268468555562,2016,1,9,5,1,0,1,0,4.8,43.229664,28.014355,0.1461723
1379,2016-01-10,1246.691904065231,2016,1,10,6,1,0,1,0,4.8,39.917873,19.574879,0.15671495
1380,2016-01-11,2851.67139750319,2016,2,11,0,1,0,0,0,4.8,38.27404,18.302885,0.022644235
1381,2016-01-12,2744.581845961622,2016,2,12,1,1,0,0,0,4.8,40.58654,19.201923,0.06447116
1382,2016-01-13,3417.044341295049,2016,2,13,2,1,0,0,0,4.8,42.34928,20.019138,0.049952168
1383,2016-01-14,3259.1441818084727,2016,2,14,3,1,0,0,0,4.8,48.894737,26.870813,0.05191389
1384,2016-01-15,3239.5721176144484,2016,2,15,4,1,0,0,0,4.8,46.889423,29.60577,0.17687504
1385,2016-01-16,1316.9591777642029,2016,2,16,5,1,0,1,0,4.8,42.50239,25.598085,0.074641176
1386,2016-01-17,733.5659793048449,2016,2,17,6,1,0,1,0,4.8,35.822968,19.019138,0.12818183
1387,2016-01-18,3772.268024198892,2016,3,18,0,1,0,0,1,4.8,33.565216,16.961353,0.029371982
1388,2016-01-19,3547.263826811689,2016,3,19,1,1,0,0,0,4.8,35.533653,19.201923,0.071634635
1389,2016-01-20,3129.861982920573,2016,3,20,2,1,0,0,0,4.8,39.323673,23.671497,0.035169095
1390,2016-01-21,3103.198818042626,2016,3,21,3,1,0,0,0,4.8,40.7971,26.396135,0.1503382
1391,2016-01-22,2974.8186366306572,2016,3,22,4,1,0,0,0,4.8,40.067963,25.466019,0.21742716
1392,2016-01-23,1406.9381136440124,2016,3,23,5,1,0,1,0,4.8,40.173912,24.821257,0.11434782
1393,2016-01-24,719.262937108576,2016,3,24,6,1,0,1,0,4.8,44.058254,24.466019,0.024805835
1394,2016-01-25,3986.2922297092946,2016,4,25,0,1,0,0,0,4.8,48.106796,28.563107,0.021359222
1395,2016-01-26,3601.7714753309892,2016,4,26,1,1,0,0,0,4.8,48.257282,30.126213,0.1007282
1396,2016-01-27,3462.4822036425976,2016,4,27,2,1,0,0,0,4.8,48.173077,29.038462,0.07947116
1397,2016-01-28,3036.2655710019308,2016,4,28,3,1,1,0,0,4.8,50.610577,29.33173,0.08139424
1398,2016-01-29,3277.1538672643837,2016,4,29,4,1,1,0,0,4.8,51.341347,29.41827,0.051442318
1399,2016-01-30,2850.051640182771,2016,4,30,5,1,1,1,0,4.8,55.53846,31.764423,0.023125002
1400,2016-01-31,2639.3833829713876,2016,4,31,6,1,1,1,0,4.8,55.36408,37.237865,0.043252423
1401,2016-02-01,1195.074966862358,2016,5,1,0,2,1,0,0,4.9,53.10096,35.3125,0.060817305
1402,2016-02-02,3899.7774822628626,2016,5,2,1,2,1,0,0,4.9,50.8125,33.4375,0.22153853
1403,2016-02-03,3165.8383640826687,2016,5,3,2,2,1,0,0,4.9,49.29952,30.594202,0.27342996
1404,2016-02-04,2705.65751010671,2016,5,4,3,2,0,0,0,4.9,46.08134,27.052631,0.11358855
1405,2016-02-05,5217.708858223666,2016,5,5,4,2,0,0,0,4.9,45.69378,24.933014,0.056889955
1406,2016-02-06,3532.8065982347607,2016,5,6,5,2,0,1,0,4.9,48.29665,27.138756,0.031339712
1407,2016-02-07,1369.5038334017665,2016,5,7,6,2,0,1,0,4.9,51.330143,29.28708,0.021100484
1408,2016-02-08,3529.101554104958,2016,6,8,0,2,0,0,0,4.9,47.526318,28.617226,0.030478466
1409,2016-02-09,2961.1548238011874,2016,6,9,1,2,0,0,0,4.9,42.879807,26.057692,0.027403852
1410,2016-02-10,569.7813806494752,2016,6,10,2,2,0,0,0,4.9,43.35577,23.35577,0.012259613
1411,2016-02-11,2912.402814314446,2016,6,11,3,2,0,0,0,4.9,44.732056,23.354067,0.0144497575
1412,2016-02-12,2602.006502280245,2016,6,12,4,2,0,0,0,4.9,44.10048,23.23445,0.023636369
1413,2016-02-13,1303.709113624357,2016,6,13,5,2,0,1,0,4.9,39.21531,20.157894,0.020239238
1414,2016-02-14,677.9401458788387,2016,6,14,6,2,0,1,0,4.9,41.620193,22.08173,0.042548098
1415,2016-02-15,3701.0028253025753,2016,7,15,0,2,0,0,1,4.9,48.770336,29.47847,0.18315795
1416,2016-02-16,3314.6635620545894,2016,7,16,1,2,0,0,0,4.9,53.090908,33.464115,0.18339714
1417,2016-02-17,2792.461549680257,2016,7,17,2,2,0,0,0,4.9,52.20574,31.822966,0.035454553
1418,2016-02-18,2930.2979161256326,2016,7,18,3,2,0,0,0,4.9,55.072117,32.4375,0.041682694
1419,2016-02-19,3050.2828030801884,2016,7,19,4,2,0,0,0,4.9,59.837322,38.1244,0.033444982
1420,2016-02-20,1192.9505632282055,2016,7,20,5,2,0,1,0,4.9,62.086124,40.133972,0.007990429
1421,2016-02-21,588.826519245433,2016,7,21,6,2,0,1,0,4.9,56.885166,38.511963,0.048325356
1422,2016-02-22,3612.7121279238404,2016,8,22,0,2,0,0,0,4.9,53.721153,36.134617,0.11168268
1423,2016-02-23,3370.6593367266055,2016,8,23,1,2,0,0,0,4.9,52.82775,35.483253,0.22440194
1424,2016-02-24,2983.934641533218,2016,8,24,2,2,0,0,0,4.9,54.615383,34.91827,0.31894234
1425,2016-02-25,2854.1697213854936,2016,8,25,3,2,0,0,0,4.9,51.612442,32.21531,0.05468901
1426,2016-02-26,2818.4392032932515,2016,8,26,4,2,0,0,0,4.9,51.842106,29.760765,0.011244019
1427,2016-02-27,2516.4059917769696,2016,8,27,5,2,0,1,0,4.9,59.866028,31.755981,0.006794258
1428,2016-02-28,767.6113390696435,2016,8,28,6,2,1,1,0,4.9,62.20096,36.473682,0.02545455
1429,2016-02-29,3190.0595611824187,2016,9,29,0,2,1,0,0,4.9,60.966507,35.31579,0.028516747
1430,2016-03-01,742.2179498841056,2016,9,1,1,3,1,0,0,5.0,55.569378,32.555023,0.123732075
1431,2016-03-02,3258.8252421637967,2016,9,2,2,3,1,0,0,5.0,53.83173,30.25,0.05721157
1432,2016-03-03,3089.668714973913,2016,9,3,3,3,1,0,0,5.0,51.94737,32.69378,0.08210528
1433,2016-03-04,2566.275361693021,2016,9,4,4,3,0,0,0,5.0,54.344498,32.665073,0.04540671
1434,2016-03-05,3817.5176685656375,2016,9,5,5,3,0,1,0,5.0,56.617226,34.717705,0.07172251
1435,2016-03-06,3289.5249585669467,2016,9,6,6,3,0,1,0,5.0,60.932693,37.20673,0.04543269
1436,2016-03-07,672.4929030272364,2016,10,7,0,3,0,0,0,5.0,64.14832,40.851673,0.04215312
1437,2016-03-08,2910.5836905795054,2016,10,8,1,3,0,0,0,5.0,65.63636,44.10048,0.16301435
1438,2016-03-09,1145.3184185288399,2016,10,9,2,3,0,0,0,5.0,65.71635,44.47596,0.30149034
1439,2016-03-10,951.4944215509164,2016,10,10,3,3,0,0,0,5.0,66.08173,45.39423,0.33937502
1440,2016-03-11,2666.696403471437,2016,10,11,4,3,0,0,0,5.0,65.21739,43.594204,0.17376813
1441,2016-03-12,1096.5546424565935,2016,10,12,5,3,0,1,0,5.0,65.43269,43.817307,0.10264425
1442,2016-03-13,2213.6060489720253,2016,10,13,6,3,0,1,0,5.0,64.861244,48.22488,0.214067
1443,2016-03-14,2585.669315997258,2016,11,14,0,3,0,0,0,5.0,66.45933,46.70335,0.11210528
1444,2016-03-15,2537.3356642553176,2016,11,15,1,3,0,0,0,5.0,65.29186,45.473682,0.13090907
1445,2016-03-16,2534.6108047812013,2016,11,16,2,3,0,0,0,5.0,65.09615,43.73077,0.07480771
1446,2016-03-17,2866.0943970607123,2016,11,17,3,3,0,0,0,5.0,62.72249,40.210526,0.049234457
1447,2016-03-18,2819.788393104418,2016,11,18,4,3,0,0,0,5.0,57.79904,38.08134,0.053971294
1448,2016-03-19,1234.0152535659465,2016,11,19,5,3,0,1,0,5.0,54.485577,36.096153,0.032596156
1449,2016-03-20,690.0442092106849,2016,11,20,6,3,0,1,0,5.0,53.95694,33.287083,0.034593306
1450,2016-03-21,3375.5475121470954,2016,12,21,0,3,0,0,0,5.0,58.62201,33.483253,0.047033492
1451,2016-03-22,3448.045452584791,2016,12,22,1,3,0,0,0,5.0,62.866028,37.74641,0.030909093
1452,2016-03-23,2620.9214965165065,2016,12,23,2,3,0,0,0,5.0,61.879807,41.360577,0.09096154
1453,2016-03-24,2593.1266176229406,2016,12,24,3,3,0,0,0,5.0,60.63158,38.444977,0.23162676
1454,2016-03-25,1028.022824422291,2016,12,25,4,3,0,0,0,5.0,59.598087,36.861244,0.03521531
1455,2016-03-26,1154.0076459984716,2016,12,26,5,3,0,1,0,5.0,60.047848,37.966507,0.05430622
1456,2016-03-27,695.3678879865063,2016,12,27,6,3,0,1,0,5.0,62.301434,40.220097,0.16846894
1457,2016-03-28,990.0529052337636,2016,13,28,0,3,1,0,0,5.0,63.15311,40.02871,0.10488041
1458,2016-03-29,2802.198527196799,2016,13,29,1,3,1,0,0,5.0,62.76555,40.210526,0.0331579
1459,2016-03-30,2859.985610058723,2016,13,30,2,3,1,0,0,5.0,65.27751,42.114834,0.19382778
1460,2016-03-31,3085.263543553723,2016,13,31,3,3,1,0,0,5.0,65.98565,46.033493,0.20622003
1461,2016-04-01,4450.718677184193,2016,13,1,4,4,1,0,0,5.1,62.716347,43.326923,0.20442306
1462,2016-04-02,2907.393269106096,2016,13,2,5,4,1,1,0,5.1,61.447117,38.245193,0.07110578
1463,2016-04-03,3082.14521063422,2016,13,3,6,4,1,1,0,5.1,66.325356,36.660286,0.023875602
1464,2016-04-04,2827.097285659374,2016,14,4,0,4,0,0,0,5.1,63.495193,37.490383,0.029567309
1465,2016-04-05,3179.13567885813,2016,14,5,1,4,0,0,0,5.1,61.634617,37.192307,0.030769233
1466,2016-04-06,1319.4345882406417,2016,14,6,2,4,0,0,0,5.1,64.33173,39.5625,0.091730766
1467,2016-04-07,4089.1054006076083,2016,14,7,3,4,0,0,0,5.1,64.20673,41.826923,0.09519233
1468,2016-04-08,2798.0987954435373,2016,14,8,4,4,0,0,0,5.1,60.1244,38.69378,0.049856473
1469,2016-04-09,658.3644375246116,2016,14,9,5,4,0,1,0,5.1,58.641148,35.889954,0.038803834
1470,2016-04-10,4545.649428289472,2016,14,10,6,4,0,1,0,5.1,62.47343,40.04831,0.068647355
1471,2016-04-11,2642.6204743213384,2016,15,11,0,4,0,0,0,5.1,63.210526,42.598087,0.19980857
1472,2016-04-12,564.8973693073781,2016,15,12,1,4,0,0,0,5.1,63.434784,41.68116,0.07917875
1473,2016-04-13,2938.8684401341056,2016,15,13,2,4,0,0,0,5.1,65.30144,42.287083,0.0925359
1474,2016-04-14,2923.143709138692,2016,15,14,3,4,0,0,0,5.1,67.952156,44.54067,0.09224882
1475,2016-04-15,3097.880087932248,2016,15,15,4,4,0,0,0,5.1,68.45192,46.076923,0.06807694
1476,2016-04-16,1239.550529286332,2016,15,16,5,4,0,1,0,5.1,70.15311,47.047848,0.10980862
1477,2016-04-17,675.3648716005388,2016,15,17,6,4,0,1,0,5.1,72.76923,46.927883,0.1175
1478,2016-04-18,3724.4742326228484,2016,16,18,0,4,0,0,0,5.1,73.83732,47.18182,0.18827753
1479,2016-04-19,3522.0776372787586,2016,16,19,1,4,0,0,0,5.1,71.56459,48.282295,0.067081355
1480,2016-04-20,2858.3849178902915,2016,16,20,2,4,0,0,0,5.1,72.88517,49.210526,0.11822966
1481,2016-04-21,2743.0580609178432,2016,16,21,3,4,0,0,0,5.1,73.76442,49.66346,0.09721155
1482,2016-04-22,2803.2817234894587,2016,16,22,4,4,0,0,0,5.1,71.976074,50.119617,0.11167468
1483,2016-04-23,1104.9683203968616,2016,16,23,5,4,0,1,0,5.1,71.3445,48.507175,0.035693783
1484,2016-04-24,604.015055797494,2016,16,24,6,4,0,1,0,5.1,70.92308,47.54327,0.09293271
1485,2016-04-25,3537.619873778169,2016,17,25,0,4,0,0,0,5.1,71.645935,49.68421,0.08062202
1486,2016-04-26,3318.4335945330804,2016,17,26,1,4,0,0,0,5.1,68.947365,49.272728,0.16861247
1487,2016-04-27,3200.3506112668547,2016,17,27,2,4,0,0,0,5.1,66.1866,47.8756,0.21918665
1488,2016-04-28,3326.359411769639,2016,17,28,3,4,1,0,0,5.1,65.22009,48.267944,0.11038278
1489,2016-04-29,3615.4325100882315,2016,17,29,4,4,1,0,0,5.1,64.454544,48.612442,0.19253588
1490,2016-04-30,1400.7847678817452,2016,17,30,5,4,1,1,0,5.1,65.25837,48.736843,0.28779897
1491,2016-05-01,3627.419116487617,2016,17,1,6,5,1,1,0,4.8,67.65072,49.42105,0.17918658
1492,2016-05-02,3124.596585094366,2016,18,2,0,5,1,0,0,4.8,69.55024,48.339714,0.14397131
1493,2016-05-03,2615.092584289724,2016,18,3,1,5,1,0,0,4.8,71.818184,48.535885,0.07062201
1494,2016-05-04,3167.922410074992,2016,18,4,2,5,0,0,0,4.8,70.196175,48.382774,0.113014355
1495,2016-05-05,914.0765525706302,2016,18,5,3,5,0,0,0,4.8,71.37799,47.483253,0.04157896
1496,2016-05-06,697.5083441945487,2016,18,6,4,5,0,0,0,4.8,75.03846,49.120193,0.08677884
1497,2016-05-07,3556.842487992228,2016,18,7,5,5,0,1,0,4.8,73.99522,49.416267,0.050287098
1498,2016-05-08,2855.3987378609872,2016,18,8,6,5,0,1,0,4.8,72.952156,49.97129,0.055693787
1499,2016-05-09,3611.1036431939137,2016,19,9,0,5,0,0,0,4.8,71.13397,51.516747,0.1280383
1500,2016-05-10,2787.9755034744658,2016,19,10,1,5,0,0,0,4.8,73.49282,52.5311,0.15612443
1501,2016-05-11,985.7715148826071,2016,19,11,2,5,0,0,0,4.8,75.382774,53.837322,0.112105265
1502,2016-05-12,3044.1038322973145,2016,19,12,3,5,0,0,0,4.8,76.58852,53.55024,0.11000003
1503,2016-05-13,2792.7341028117153,2016,19,13,4,5,0,0,0,4.8,73.952156,51.239235,0.07899524
1504,2016-05-14,1199.4016845736226,2016,19,14,5,5,0,1,0,4.8,67.77033,47.822968,0.07373207
1505,2016-05-15,688.8092092744579,2016,19,15,6,5,0,1,0,4.8,65.78846,46.057693,0.05312501
1506,2016-05-16,995.1179517753535,2016,20,16,0,5,0,0,0,4.8,68.00478,47.583733,0.10267944
1507,2016-05-17,4847.868208296821,2016,20,17,1,5,0,0,0,4.8,69.375,50.76923,0.16336544
1508,2016-05-18,3209.8261488099934,2016,20,18,2,5,0,0,0,4.8,71.98565,50.21531,0.05909092
1509,2016-05-19,2967.222478369817,2016,20,19,3,5,0,0,0,4.8,72.64904,50.427883,0.1702404
1510,2016-05-20,2613.064764650209,2016,20,20,4,5,0,0,0,4.8,72.8125,52.182693,0.120432734
1511,2016-05-21,1250.6821523073006,2016,20,21,5,5,0,1,0,4.8,74.74163,53.880383,0.12531103
1512,2016-05-22,587.7316676746324,2016,20,22,6,5,0,1,0,4.8,76.63158,53.688995,0.051435415
1513,2016-05-23,3341.5954836742244,2016,21,23,0,5,0,0,0,4.8,77.54327,53.432693,0.08288463
1514,2016-05-24,3624.449350589381,2016,21,24,1,5,0,0,0,4.8,79.96154,55.52404,0.10961541
1515,2016-05-25,2933.4305006691256,2016,21,25,2,5,0,0,0,4.8,80.674644,57.832535,0.11617226
1516,2016-05-26,4028.80088246612,2016,21,26,3,5,0,0,0,4.8,81.023926,59.114834,0.17918661
1517,2016-05-27,3968.62273965743,2016,21,27,4,5,0,0,0,4.8,79.3445,59.535885,0.18066987
1518,2016-05-28,1353.0816018286907,2016,21,28,5,5,1,1,0,4.8,81.39904,59.73077,0.08437501
1519,2016-05-29,721.1369961645564,2016,21,29,6,5,1,1,0,4.8,82.51442,59.66827,0.12264427
1520,2016-05-30,3909.0805880078565,2016,22,30,0,5,1,0,1,4.8,83.22967,59.157894,0.15684208
1521,2016-05-31,3616.5346920122315,2016,22,31,1,5,1,0,0,4.8,82.07655,59.732056,0.11186601
1522,2016-06-01,3630.0238120544136,2016,22,1,2,6,1,0,0,4.9,82.15311,59.77512,0.11129189
1523,2016-06-02,1277.3984451703125,2016,22,2,3,6,1,0,0,4.9,82.03846,60.326923,0.15735579
1524,2016-06-03,2559.0987286631744,2016,22,3,4,6,1,0,0,4.9,83.7512,61.0,0.1535885
1525,2016-06-04,3405.7356972557764,2016,22,4,5,6,0,1,0,4.9,83.79327,62.360577,0.17615384
1526,2016-06-05,4620.4013671255825,2016,22,5,6,6,0,1,0,4.9,83.937195,61.927536,0.17270534
1527,2016-06-06,3664.889295909125,2016,23,6,0,6,0,0,0,4.9,83.87081,61.19617,0.16909093
1528,2016-06-07,2905.5659534661295,2016,23,7,1,6,0,0,0,4.9,82.56938,59.090908,0.05889953
1529,2016-06-08,1122.2480769454896,2016,23,8,2,6,0,0,0,4.9,82.35885,57.65072,0.027990432
1530,2016-06-09,3230.587361556832,2016,23,9,3,6,0,0,0,4.9,83.53589,58.91866,0.054832544
1531,2016-06-10,2509.1536012333127,2016,23,10,4,6,0,0,0,4.9,85.98558,61.942307,0.0909135
1532,2016-06-11,565.4065630428555,2016,23,11,5,6,0,1,0,4.9,86.861244,63.98086,0.05038279
1533,2016-06-12,2672.162083070107,2016,23,12,6,6,0,1,0,4.9,85.124405,63.090908,0.11770336
1534,2016-06-13,3264.569720978424,2016,24,13,0,6,0,0,0,4.9,83.08173,61.072117,0.07081732
1535,2016-06-14,3508.235219016458,2016,24,14,1,6,0,0,0,4.9,83.02871,62.01914,0.233445
1536,2016-06-15,3132.9113831318004,2016,24,15,2,6,0,0,0,4.9,85.37321,62.76555,0.13354072
1537,2016-06-16,2726.856573545992,2016,24,16,3,6,0,0,0,4.9,85.40385,63.60577,0.09408654
1538,2016-06-17,2660.2823371683103,2016,24,17,4,6,0,0,0,4.9,87.21154,63.033653,0.07423078
1539,2016-06-18,1176.3694820852313,2016,24,18,5,6,0,1,0,4.9,86.12019,62.370193,0.060528856
1540,2016-06-19,641.3821707698615,2016,24,19,6,6,0,1,0,4.9,88.41148,63.263157,0.029904306
1541,2016-06-20,3459.700254713043,2016,25,20,0,6,0,0,0,4.9,88.64115,63.8756,0.03392345
1542,2016-06-21,3327.912474295125,2016,25,21,1,6,0,0,0,4.9,88.07655,63.937798,0.050430626
1543,2016-06-22,2756.587998905962,2016,25,22,2,6,0,0,0,4.9,87.36364,64.11483,0.1349761
1544,2016-06-23,2497.037405676516,2016,25,23,3,6,0,0,0,4.9,86.39713,64.36364,0.16502394
1545,2016-06-24,2567.1453762640263,2016,25,24,4,6,0,0,0,4.9,87.06731,64.06731,0.05086539
1546,2016-06-25,1243.8612844390152,2016,25,25,5,6,0,1,0,4.9,88.77295,65.19324,0.0667633
1547,2016-06-26,657.4675480403632,2016,25,26,6,6,0,1,0,4.9,89.625,65.375,0.11692309
1548,2016-06-27,3517.860586763322,2016,26,27,0,6,0,0,0,4.9,88.73558,65.61539,0.10144233
1549,2016-06-28,3214.4247101939013,2016,26,28,1,6,1,0,0,4.9,86.3285,64.12077,0.16183576
1550,2016-06-29,3381.1409784563352,2016,26,29,2,6,1,0,0,4.9,86.27404,62.798077,0.086971164
1551,2016-06-30,3697.8606707609183,2016,26,30,3,6,1,0,0,4.9,85.48325,62.373207,0.08354068
1552,2016-07-01,3343.03179964775,2016,26,1,4,7,1,0,0,4.8,84.33654,62.423077,0.089375004
1553,2016-07-02,657.0821967864833,2016,26,2,5,7,1,1,0,4.8,83.84615,62.73077,0.111538455
1554,2016-07-03,2629.6931156655787,2016,26,3,6,7,1,1,0,4.8,84.0622,63.18182,0.11382776
1555,2016-07-04,3109.8908197583423,2016,27,4,0,7,0,0,1,4.8,86.17874,64.743965,0.1462802
1556,2016-07-05,1203.1504333320026,2016,27,5,1,7,0,0,0,4.8,88.97596,67.36539,0.100961536
1557,2016-07-06,3332.877095308314,2016,27,6,2,7,0,0,0,4.8,88.97115,67.29327,0.15259616
1558,2016-07-07,2762.3820172881533,2016,27,7,3,7,0,0,0,4.8,87.92823,67.05742,0.1577512
1559,2016-07-08,606.1524695009397,2016,27,8,4,7,0,0,0,4.8,87.52885,67.18269,0.12129809
1560,2016-07-09,2665.9552130594734,2016,27,9,5,7,0,1,0,4.8,86.80193,66.09179,0.10647343
1561,2016-07-10,2552.763046726553,2016,27,10,6,7,0,1,0,4.8,85.78846,65.48077,0.09197116
1562,2016-07-11,2980.1213701433703,2016,28,11,0,7,0,0,0,4.8,87.34135,65.36539,0.18062502
1563,2016-07-12,2472.0196581761725,2016,28,12,1,7,0,0,0,4.8,88.15865,65.44231,0.0860577
1564,2016-07-13,2911.2617370417297,2016,28,13,2,7,0,0,0,4.8,89.625,67.27885,0.10769231
1565,2016-07-14,2797.641756162174,2016,28,14,3,7,0,0,0,4.8,88.45673,66.23558,0.11129808
1566,2016-07-15,2884.406133369856,2016,28,15,4,7,0,0,0,4.8,86.10577,64.96635,0.10850963
1567,2016-07-16,1227.4700867473953,2016,28,16,5,7,0,1,0,4.8,86.78261,63.99517,0.062463768
1568,2016-07-17,656.637194750977,2016,28,17,6,7,0,1,0,4.8,88.53365,65.82692,0.08725962
1569,2016-07-18,3548.720156365023,2016,29,18,0,7,0,0,0,4.8,89.12981,67.71635,0.105096176
1570,2016-07-19,3231.026811852354,2016,29,19,1,7,0,0,0,4.8,89.54106,67.04348,0.08603864
1571,2016-07-20,2598.1862523250493,2016,29,20,2,7,0,0,0,4.8,91.26442,67.07692,0.044086542
1572,2016-07-21,2662.5595192026676,2016,29,21,3,7,0,0,0,4.8,93.08173,68.32692,0.11610578
1573,2016-07-22,2598.895925041711,2016,29,22,4,7,0,0,0,4.8,92.6715,69.85024,0.060483094
1574,2016-07-23,1209.888100574987,2016,29,23,5,7,0,1,0,4.8,92.21739,69.23189,0.1272947
1575,2016-07-24,680.9855251229747,2016,29,24,6,7,0,1,0,4.8,91.83654,68.5,0.12995192
1576,2016-07-25,3543.8595420517154,2016,30,25,0,7,0,0,0,4.8,91.64423,68.10096,0.13572118
1577,2016-07-26,3322.476662417607,2016,30,26,1,7,0,0,0,4.8,91.16827,68.16346,0.107500024
1578,2016-07-27,2852.505172894803,2016,30,27,2,7,0,0,0,4.8,90.34615,68.05289,0.09043271
1579,2016-07-28,3100.9892132346163,2016,30,28,3,7,1,0,0,4.8,88.75,67.79808,0.17350966
1580,2016-07-29,3452.096542918226,2016,30,29,4,7,1,0,0,4.8,88.37379,67.28641,0.11781558
1581,2016-07-30,1282.171191498618,2016,30,30,5,7,1,1,0,4.8,87.95673,66.88942,0.155
1582,2016-07-31,713.7116282968765,2016,30,31,6,7,1,1,0,4.8,88.29808,67.22115,0.14870195
1583,2016-08-01,3303.5725735678334,2016,31,1,0,8,1,0,0,4.9,88.54327,67.28365,0.09331732
1584,2016-08-02,3401.7417519331552,2016,31,2,1,8,1,0,0,4.9,89.01923,67.40865,0.1687981
1585,2016-08-03,2688.6535985065257,2016,31,3,2,8,1,0,0,4.9,89.32692,67.32211,0.058653846
1586,2016-08-04,3097.712923541871,2016,31,4,3,8,0,0,0,4.9,88.92789,67.32692,0.18274038
1587,2016-08-05,639.5496547964492,2016,31,5,4,8,0,0,0,4.9,87.51691,66.710144,0.06323671
